,PropertyID,ListingDate,Address,City,State,ZipCode,PropertyType,Bedrooms,Bathrooms,SquareFeet,LotSize,YearBuilt,Garage,Pool,Fireplace,BasementSqFt,Condition,SchoolRating,CrimeRate,WalkScore,DistanceToCity,NeighborhoodIncome,PropertyTaxRate,HOAFees,DaysOnMarket,PriceReduction,ViewCount,SavedCount,PreviousPrice,SalePrice,CityPriceMean,CityfeetMean,property_type_Mean,condtion_metric,School_types,crime_types,walk_types,disctance_types,tax_types,inc_types,size_types,basement_types,bedroom_types,sales_types
128,341,,pineave,Denver,TX,44774,Condo,5.0,4.0,400.0,0.61,2015.0,0.0,1.0,1.0,824.0123456790124,5.0,1.0,25.05,49.0,14.4,141576.0,1.301,56.0,89.0,No,4723.0,23.0,,436649.0,114208.78747842216,1447.7221254659405,250.0,5.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
129,149,05/21/2023,mainst,Austin,MA,30788,Singlefamily,3.0,4.0,2148.0,0.3095180722891566,1984.0,0.0,1.0,1.0,1446.0,1.0,2.0,29.93,13.0,12.7,6.2,6.4,445.0,93.0,yes,4194.0,25.0,,700644.0,464545.17100210034,1269.3727629033933,230.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
130,369,,oakdr,Austin,tx,17801,Townhouse,4.0,2.0,2173.0,0.56,2006.0,1.0,1.0,1.0,89.0,1.0,2.28677304256107,31.82,15.0,8.5,5.6,1.337,345.0,8.0,0,588.0,,446267.0,672647.0,464545.17100210034,1269.3727629033933,290.0,,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
131,306,2023-11-09,elmblvd,Denver,OR,,Condo,5.0,3.0,823.0,0.32,1970.0,0.0,1.0,1.0,1416.0,3.0,0.9121270389735967,26.28,30.0,25.0,50086.0,1.409,250.0,46.0,no,4149.0,199.0,462759.0,685577.0,114208.78747842216,1447.7221254659405,250.0,3.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
132,245,02-12-2023,pinedr,Portland,OR,31152,Multi-Family,5.0,1.0,2020.0,0.85,1900.0,0.0,1.0,0.0,678.0,4.0,2.0,7.768290955661655,66.0,19.8,109712.0,4.4,300.0,67.0,1,4425.0,112.0,139902.0,769537.0,257995.10677204048,1123.90459416158,300.0,4.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.27875,650.1,1.0,99585.52154337184
133,398,2023/01/17,elmdr,Seattle,MA,23629,Condo,3.0,2.0,1237.0,0.03,2014.0,1.0,1.0,1.0,500.0,1.0,7.0,8.05,95.0,29.3,120491.0,1.441,111.0,47.0,No,3622.0,45.0,,355762.0,15230.135859425762,1237.039662869664,250.0,,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
134,276,2022-12-16,oakdr,Austin,WA,17361,Multi-Family,5.0,1.0,3455.0,0.37,1999.0,0.0,1.0,1.0,1450.0,4.0,10.0,12.832946753865786,0.0,15.0,112083.0,1.235,294.0,180.0,,,82.0,429597.0,918837.0,464545.17100210034,1269.3727629033933,300.0,4.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.27875,650.1,1.0,99585.52154337184
135,110,2023-06-03,mapleblvd,Seattle,TX,35430,Condo,3.0,2.0,944.0,0.06,2002.0,1.0,1.0,1.0,1388.0,1.0,4.520087774750159,26.11,45.0,21.0,2.5,0.945,250.0,97.0,,3241.0,29.0,578352.0,605240.0,15230.135859425762,1237.039662869664,250.0,,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
136,173,,mapleave,Denver,TX,22098,Townhouse,4.0,4.0,2413.0,0.47,1998.0,0.0,1.0,0.0,1490.0,3.0,6.0,29.83,95.0,5.9,67909.0,0.725,0.0,179.0,no,3580.0,95.0,,733708.0,114208.78747842216,1447.7221254659405,290.0,3.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
137,185,2023/11/04,mapleblvd,Austin,Wa,80310,Condo,4.0,1.0,3241.0,0.02,,0.0,1.0,0.0,824.0123456790124,5.0,4.0,48.42,15.0,0.5,76880.0,1.235,166.0,103.0,0,3235.0,27.0,658319.0,867831.0,464545.17100210034,1269.3727629033933,250.0,5.0,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
138,367,09/22/2022,pinedr,Portland,CO,,Multi-Family,4.0,2.0,1827.0,0.27875,2019.0,0.0,1.0,1.0,650.1,1.0,5.0,22.74,70.0,3.5,5.3,1.573,300.0,162.0,yes,1179.0,84.0,439190.0,700605.0,257995.10677204048,1123.90459416158,300.0,,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.27875,650.1,1.0,99585.52154337184
139,308,2022-11-19,mainst,Denver,co,82299,Condo,4.0,4.0,1447.7,0.81,1967.0,0.0,1.0,1.0,824.0123456790124,4.0,9.0,33.02,52.0,22.4,65379.0,1.918,445.0,135.0,,978.0,,,418405.0,114208.78747842216,1447.7221254659405,250.0,4.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
140,84,06-06-2022,elmave,Austin,tx,39035,Townhouse,3.0,4.0,2016.0,0.13,1985.0,1.0,1.0,1.0,703.4025974025974,3.0,1.0,34.42,74.0,7.3,125070.0,1.096,278.0,139.0,,3265.0,197.0,174528.0,632740.0,464545.17100210034,1269.3727629033933,290.0,3.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
141,267,,elmst,Portland,WA,52015-9715,Townhouse,4.0,3.0,1953.0,0.29559633027522936,,0.0,1.0,1.0,796.0,5.0,1.0,4.882110836722324,39.0,14.9,61101.0,1.112,290.0,81.0,1,,98.0,,809351.0,257995.10677204048,1123.90459416158,290.0,5.0,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
142,158,09/13/2023,mainblvd,Portland,co,35397,Townhouse,2.0,2.0,1450.0,0.09,1985.0,0.0,1.0,0.0,1258.0,1.0,1.0,24.71,6.0,14.4,81717.0,1.746,290.0,32.0,no,4287.0,184.0,,427517.0,257995.10677204048,1123.90459416158,290.0,,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
143,75,,elmblvd,Boston,co,,Singlefamily,3.0,1.0,1873.0,0.17,1984.0,0.0,1.0,1.0,704.7962962962963,4.0,8.0,14.85,53.0,7.8,106547.0,2.3,30.0,41.0,1,4710.0,46.0,162962.0,632234.0,378933.39440092526,1317.535819119361,230.0,4.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
144,392,01/11/2023,pineblvd,Seattle,Wa,68779,Townhouse,15.0,1.0,1543.0,0.54,1976.0,0.0,1.0,1.0,703.4025974025974,4.0,2.0,6.23,100.0,15.1,69284.0,6.5,72.0,157.0,,2090.0,14.0,,1089634.0,15230.135859425762,1237.039662869664,290.0,4.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
145,120,08-02-2022,mapledr,Austin,co,62941,Condo,12.0,4.0,1269.4,0.02,1996.0,1.0,1.0,1.0,593.0,4.0,7.0,31.13,13.0,18.6,44204.0,1.2,376.0,10.0,0,2003.0,16.0,294981.0,895603.0,464545.17100210034,1269.3727629033933,250.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
146,211,2023-05-30,mainblvd,Denver,OR,20579,Singlefamily,3.0,2.0,2171.0,0.28,1991.0,1.0,1.0,0.0,704.7962962962963,4.0,4.0,9.295398487173363,80.0,7.5,2.7,0.983,49.0,114.0,1,2979.0,109.0,494944.0,639683.0,114208.78747842216,1447.7221254659405,230.0,4.0,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
147,221,11/25/2022,elmst,Denver,TX,57018,Multi-Family,4.0,2.0,2542.0,0.64,1979.0,1.0,1.0,1.0,650.1,3.0,3.0,7.16,5.0,8.0,75981.0,1.093,499.0,174.0,,416.0,89.0,,924733.0,114208.78747842216,1447.7221254659405,300.0,3.0,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.27875,650.1,1.0,99585.52154337184
148,374,2022/08/10,pinedr,Denver,MA,50762,Condo,2.0,1.0,1267.0,0.29,1979.0,1.0,1.0,1.0,824.0123456790124,5.0,5.0,25.27,67.0,9.2,5.3,1.168,295.0,51.0,0,156.0,162.0,,423405.0,114208.78747842216,1447.7221254659405,250.0,5.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
149,286,2023/05/22,elmst,Boston,CO,57011,Condo,5.0,2.0,400.0,0.11,1800.0,0.0,1.0,1.0,229.0,1.0,1.29198719845468,4.882110836722324,85.0,9.2,25704.0,1.13,250.0,96.0,no,3267.0,89.0,649220.0,50000.0,378933.39440092526,1317.535819119361,250.0,,1.29198719845468,4.882110836722324,13.9,3.0,3.0,3.0,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
150,182,16-07-2023,mapleblvd,Boston,CO,39591,Condo,6.0,2.0,2175.0,0.24,1994.0,1.0,1.0,1.0,98.0,4.0,9.0,42.95,75.0,8.7,2.5,0.827,250.0,33.0,1,483.0,163.0,333507.0,755465.0,378933.39440092526,1317.535819119361,250.0,4.0,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
151,321,,elmdr,Seattle,TX,36033,Condo,2.0,2.0,1237.0,0.26785714285714285,2014.0,1.0,1.0,1.0,1025.0,1.0,9.0,10.795418274219614,3.0,9.3,4.6,4.7,57.0,153.0,Yes,3140.0,163.0,278090.0,419886.0,15230.135859425762,1237.039662869664,250.0,,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
152,37,2023/05/26,maindr,Portland,co,38199,Singlefamily,1.0,4.0,3130.0,0.32,1996.0,1.0,1.0,1.0,704.7962962962963,1.0,9.0,25.15,70.0,8.4,76826.0,1.459,230.0,25.0,,4619.0,193.0,,679587.0,257995.10677204048,1123.90459416158,230.0,,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
153,140,,mainave,Denver,Wa,,Singlefamily,5.0,2.0,2074.0,0.22,1954.0,0.0,0.0,1.0,845.0,3.0,2.0,40.94,45.0,19.2,22808.0,1.055,230.0,,Yes,1555.0,164.0,,671526.0,114208.78747842216,1447.7221254659405,230.0,3.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
154,305,,elmblvd,Portland,co,,Townhouse,6.0,4.0,1657.0,0.12,2007.0,0.0,1.0,1.0,1186.0,5.0,0.9121270389735967,37.95,30.0,14.6,61192.0,0.746,140.0,140.0,Yes,2558.0,169.0,,865328.0,257995.10677204048,1123.90459416158,290.0,5.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
155,169,2022/07/24,mainblvd,Portland,WA,22661,Townhouse,2.0,2.0,1946.0,1.47,1963.0,1.0,1.0,1.0,24.0,1.0,5.0,26.09,8.3,16.2,77255.0,1.691,52.0,146.0,Yes,3233.0,197.0,287623.0,609927.0,257995.10677204048,1123.90459416158,290.0,,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
156,334,10-08-2023,oakblvd,Seattle,tx,54287,Condo,5.0,2.0,1393.0,0.09,1978.0,0.0,1.0,1.0,756.0,1.0,7.0,8.24,16.0,33.6,112340.0,0.66,114.0,79.0,Yes,4246.0,19.0,201631.0,697499.0,15230.135859425762,1237.039662869664,250.0,,1.326932531599117,6.426283888093325,16.0,0.7,-0.3,0.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
157,299,01/12/2022,maplest,Austin,OR,58662,Townhouse,4.0,2.0,1436.0,0.07,2020.0,1.0,1.0,1.0,314.0,4.0,8.0,28.21,20.7,8.5,5.1,1.993,290.0,,yes,,107.0,482384.0,826137.0,464545.17100210034,1269.3727629033933,290.0,4.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
158,60,03/06/2023,mapleblvd,Seattle,tx,98254-3938,Multi-Family,0.0,3.0,1237.0,0.06,1988.0,0.0,1.0,1.0,1010.0,2.0,9.0,20.21,21.0,5.8,51213.0,1.157,449.0,,0,2569.0,,244713.0,155708.0,15230.135859425762,1237.039662869664,300.0,2.0,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.27875,650.1,1.0,99585.52154337184
159,112,24-01-2022,mapleave,Portland,MA,51831,Condo,2.0,2.0,2950.0,0.26,1986.0,1.0,1.0,1.0,693.0,5.0,1.6913625324509711,15.81,11.1,11.1,83575.0,1.334,303.0,177.0,1,2772.0,182.0,498781.0,903316.0,257995.10677204048,1123.90459416158,250.0,5.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
160,229,2023-07-21,oakblvd,Portland,OR,80215,Multi-Family,2.0,2.0,1123.9,0.33,2000.0,1.0,1.0,1.0,650.1,2.0,4.0,21.38,48.0,2.3,0.6,0.518,300.0,,1,3452.0,,100000.0,311266.0,257995.10677204048,1123.90459416158,300.0,2.0,1.326932531599117,6.426283888093325,16.0,0.7,-0.3,0.6,0.27875,650.1,1.0,99585.52154337184
161,261,2022-04-11,mapledr,Seattle,TX,67703,Singlefamily,4.0,1.0,1723.0,0.21,2002.0,0.0,1.0,1.0,704.7962962962963,3.0,4.0,45.62,89.0,31.7,66908.0,1.678,230.0,141.0,0,2905.0,44.0,349465.0,691625.0,15230.135859425762,1237.039662869664,230.0,3.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
162,7,04/20/2022,mapleave,Austin,OR,44600,Singlefamily,4.0,1.0,1658.0,0.0,2004.0,0.0,1.0,0.0,1117.0,3.0,3.0,13.768454804339608,5.0,14.7,101632.0,1.558,230.0,144.0,no,1316.0,60.0,513249.0,632126.0,464545.17100210034,1269.3727629033933,230.0,3.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
163,323,,pinest,Seattle,CO,12355-4161,Singlefamily,3.0,1.0,1237.0,0.27,1991.0,0.0,1.0,1.0,520.0,3.0,1.571361566030542,21.78,13.0,12.2,124929.0,1.49,462.0,54.0,,380.0,,270315.0,485631.0,15230.135859425762,1237.039662869664,230.0,3.0,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
164,287,10/18/2023,mainst,Denver,CO,50180,Townhouse,3.0,1.0,2384.0,0.99,,1.0,1.0,1.0,732.0,5.0,5.0,21.91,79.0,4.8,55136.0,0.961,290.0,126.0,no,304.0,121.0,450822.0,628065.0,114208.78747842216,1447.7221254659405,290.0,5.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
165,159,2023/04/05,maplest,Austin,OR,65550-5095,Multi-Family,3.0,1.0,1856.0,0.91,1800.0,1.0,1.0,0.0,650.1,3.0,10.0,13.407446244760893,15.0,20.7,5.1,3.7,300.0,,No,,14.0,474945.0,524689.0,464545.17100210034,1269.3727629033933,300.0,3.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.27875,650.1,1.0,99585.52154337184
166,151,08-11-2022,mainblvd,Portland,CO,68482,Condo,5.0,3.0,2300.0,0.24,2050.0,0.0,1.0,1.0,1067.0,4.0,2.6171653713500764,5.83,99.0,3.1,48445.0,1.821,430.0,161.0,Yes,,31.0,167090.0,770717.0,257995.10677204048,1123.90459416158,250.0,4.0,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
167,11,,maindr,Seattle,tx,64496,Townhouse,4.0,4.0,2273.0,0.71,2003.0,0.0,1.0,0.0,451.0,5.0,1.0,0.0,92.0,5.7,30148.0,4.8,13.0,152.0,Yes,,118.0,,800446.0,15230.135859425762,1237.039662869664,290.0,5.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
168,209,09/28/2022,pineblvd,Denver,TX,42441,Singlefamily,1.0,2.0,400.0,0.13,2050.0,0.0,1.0,1.0,704.7962962962963,5.0,5.0,38.26,76.0,12.0,77619.0,1.481,75.0,57.0,No,303.0,189.0,414512.0,301236.0,114208.78747842216,1447.7221254659405,230.0,5.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
169,104,,mapledr,Portland,WA,75621-1352,Singlefamily,3.0,4.0,2909.0,0.53,1985.0,0.0,1.0,1.0,60.0,5.0,6.0,26.44,22.0,6.3,61965.0,1.076,116.0,147.0,yes,2747.0,33.0,,804120.0,257995.10677204048,1123.90459416158,230.0,5.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
170,82,,oakave,Seattle,WA,67047,Condo,2.0,1.0,2400.0,0.28,1979.0,0.0,1.0,1.0,886.0,4.0,9.0,7.9,11.0,22.7,3.2,0.804,250.0,129.0,,758.0,112.0,381131.0,664457.0,15230.135859425762,1237.039662869664,250.0,4.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
171,223,2023-06-25,pinedr,Austin,MA,85398,Multi-Family,1.0,2.0,1394.0,0.19,,0.0,1.0,1.0,1338.0,2.0,7.0,42.1,68.0,8.7,114179.0,1.164,310.0,74.0,Yes,,37.0,100000.0,419231.0,464545.17100210034,1269.3727629033933,300.0,2.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.27875,650.1,1.0,99585.52154337184
172,348,2023-09-18,mapledr,Seattle,co,94938,Condo,4.0,3.0,1973.0,0.32,1956.0,1.0,1.0,1.0,824.0123456790124,4.0,7.0,34.77,85.0,0.9,68955.0,1.197,250.0,157.0,Yes,,67.0,,5000000.0,15230.135859425762,1237.039662869664,250.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
173,168,04/28/2022,elmdr,Denver,WA,,Condo,4.0,1.0,2265.0,0.18,1959.0,1.0,1.0,1.0,824.0123456790124,3.0,1.0,13.97,6.0,19.9,107739.0,1.444,459.0,177.0,Yes,448.0,196.0,,652364.0,114208.78747842216,1447.7221254659405,250.0,3.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
174,390,04/29/2023,mainave,Austin,TX,84276,Singlefamily,2.0,1.0,2356.0,0.09,1964.0,1.0,1.0,1.0,1082.0,4.0,10.0,48.67,0.0,17.9,101074.0,1.018,312.0,18.0,yes,1599.0,83.0,266613.0,729824.0,464545.17100210034,1269.3727629033933,230.0,4.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
175,240,11/01/2023,mapledr,Denver,TX,65277,Townhouse,4.0,2.0,1664.0,0.22,2014.0,1.0,1.0,1.0,1372.0,5.0,5.0,20.36,57.0,4.0,84575.0,1.736,497.0,46.0,1,705.0,86.0,118724.0,658802.0,114208.78747842216,1447.7221254659405,290.0,5.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
176,259,,mainst,Seattle,CO,31004,Multi-Family,2.0,4.0,2574.0,0.23,1969.0,1.0,1.0,1.0,22.0,1.0,2.0,19.57,56.0,12.2,6.2,1.549,300.0,19.0,,2846.0,10.0,381307.0,592292.0,15230.135859425762,1237.039662869664,300.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.27875,650.1,1.0,99585.52154337184
177,199,,mainave,Denver,CO,51472,Townhouse,1.0,2.0,3210.0,0.47,1998.0,0.0,1.0,1.0,29.0,3.0,1.8788009579531164,27.72,89.0,3.3,141427.0,1.082,290.0,139.0,,1490.0,95.0,,741615.0,114208.78747842216,1447.7221254659405,290.0,3.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
178,181,2023-05-18,pineave,Seattle,TX,34651,Multi-Family,4.0,4.0,400.0,0.01,1960.0,0.0,1.0,0.0,650.1,2.0,2.2638440015278825,37.95,24.0,3.6,78265.0,0.753,83.0,40.0,,262.0,63.0,,380471.0,15230.135859425762,1237.039662869664,300.0,2.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.27875,650.1,1.0,99585.52154337184
179,90,2022-03-12,pineblvd,Austin,MA,35496,Townhouse,3.0,1.0,1357.0,0.08,2018.0,1.0,1.0,0.0,772.0,2.0,8.0,21.4,61.0,18.4,7.1,1.378,346.0,81.0,yes,129.0,67.0,,524672.0,464545.17100210034,1269.3727629033933,290.0,2.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
180,333,2022-02-09,pinest,Seattle,CO,41127,Singlefamily,4.0,4.0,1237.0,0.02,2019.0,0.0,1.0,1.0,704.7962962962963,4.0,7.0,33.14,10.7,1.7,79071.0,1.266,230.0,35.0,0,2255.0,56.0,295846.0,426398.0,15230.135859425762,1237.039662869664,230.0,4.0,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
181,164,2022-03-26,pinest,Boston,OR,,Singlefamily,3.0,3.0,669.0,0.38,2019.0,1.0,0.0,1.0,704.7962962962963,3.0,7.0,33.53,1.0,23.0,63626.0,1.119,230.0,102.0,0,3936.0,150.0,312747.0,369169.0,378933.39440092526,1317.535819119361,230.0,3.0,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
182,148,,elmdr,Portland,TX,65312,Condo,4.0,4.0,2559.0,0.34,2006.0,0.0,1.0,1.0,824.0123456790124,1.0,2.2708515258960777,34.58,86.0,0.9,124002.0,0.741,82.0,73.0,Yes,1107.0,40.0,445395.0,723507.0,257995.10677204048,1123.90459416158,250.0,,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
183,248,2022-04-12,maplest,Austin,co,42502,Townhouse,4.0,1.0,3229.0,0.56,1958.0,1.0,1.0,1.0,703.4025974025974,2.0,10.0,13.407446244760893,6.0,24.2,39190.0,1.568,290.0,22.0,Yes,1811.0,76.0,550087.0,830700.0,464545.17100210034,1269.3727629033933,290.0,2.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
184,93,17-06-2022,maindr,Austin,MA,83446,Singlefamily,3.0,2.0,2122.0,0.43,2007.0,0.0,1.0,1.0,296.0,3.0,10.0,39.58,34.0,9.8,64928.0,1.738,230.0,69.0,no,3694.0,92.0,723285.0,722080.0,464545.17100210034,1269.3727629033933,230.0,3.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
185,70,,maplest,Seattle,TX,85007,Multi-Family,4.0,1.0,400.0,0.08,1972.0,1.0,1.0,1.0,625.0,5.0,7.0,28.9,38.0,2.8,94157.0,0.535,300.0,131.0,,4649.0,155.0,,454713.0,15230.135859425762,1237.039662869664,300.0,5.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.27875,650.1,1.0,99585.52154337184
186,124,2022-08-14,maindr,Denver,OR,69636,Condo,4.0,2.0,2706.0,0.26785714285714285,2003.0,1.0,1.0,1.0,1306.0,4.0,9.0,11.637843010499049,62.0,4.5,73632.0,1.297,250.0,4.0,0,2080.0,148.0,,786601.0,114208.78747842216,1447.7221254659405,250.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
187,97,03-02-2023,oakst,Portland,WA,93692,Condo,5.0,4.0,2349.0,0.08,1955.0,0.0,1.0,0.0,760.0,2.0,2.0,13.67,97.0,2.2,3.1,1.737,405.0,125.0,1,2895.0,112.0,267433.0,18551.830073782476,257995.10677204048,1123.90459416158,250.0,2.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
188,144,10/18/2022,mapleave,Austin,CO,20070,Condo,5.0,4.0,2238.0,0.83,,1.0,0.0,1.0,1286.0,5.0,1.0,14.69,93.0,15.9,72578.0,1.231,250.0,13.0,yes,504.0,140.0,100269.0,859006.0,464545.17100210034,1269.3727629033933,250.0,5.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
189,317,02/01/2022,mainst,Portland,co,22879,Condo,2.0,1.0,10000.0,0.26785714285714285,1987.0,1.0,1.0,1.0,302.0,1.0,8.0,16.78,22.4,21.1,109398.0,0.726,250.0,98.0,1,265.0,,,1741677.0,257995.10677204048,1123.90459416158,250.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
190,98,01/22/2023,maindr,Denver,MA,74237,Townhouse,3.0,2.0,2659.0,0.19,1950.0,0.0,1.0,0.0,703.4025974025974,5.0,6.0,0.0,84.0,13.9,80545.0,0.857,392.0,157.0,no,954.0,,505046.0,702798.0,114208.78747842216,1447.7221254659405,290.0,5.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
191,251,2022/08/09,mainst,Portland,CO,72872-8698,Singlefamily,12.0,4.0,3248.0,0.12,1986.0,1.0,0.0,1.0,704.7962962962963,4.0,3.0,45.94,56.0,8.8,53587.0,1.644,230.0,136.0,0,,17.0,222489.0,1156888.0,257995.10677204048,1123.90459416158,230.0,4.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
192,69,2022/11/07,oakave,Boston,co,52056,Townhouse,2.0,4.0,2279.0,0.25,1989.0,0.0,1.0,0.0,1164.0,2.0,4.0,36.27,46.0,17.5,52147.0,0.974,325.0,,yes,3704.0,121.0,249692.0,664230.0,378933.39440092526,1317.535819119361,290.0,2.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
